시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,acc_cnt,sch_cnt,child_cnt,old_cnt,bus_cnt,apar_rd_cnt,apar_rd_fam,apar_ad_cnt,apar_ad_fam,cctv_cnt
대전광역시,유성구,송림로48번길,,대전광역시유성구하기동593,9096,1,N,N,36.38598723,127.3233064,1,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,7,6,0,0,0,0,6,3317,0.0
대전광역시,유성구,송림로48번길,,대전광역시유성구하기동593,9097,1,N,N,36.38601081,127.3231809,1,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,7,6,0,0,0,0,6,3317,0.0
대전광역시,유성구,송림로53번길,,대전광역시유성구하기동598,9098,1,N,N,36.38743699,127.3239612,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,6,6,0,0,0,0,6,3317,0.0
대전광역시,유성구,송림로,,대전광역시유성구하기동596,9099,1,N,Y,36.38762083,127.3224506,6,8.2,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,38,7,7,0,0,2,929,6,3317,1.0
대전광역시,유성구,송림로53번길,,대전광역시유성구하기동599,9100,1,N,N,36.3876993,127.3242789,2,4.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,4,6,6,0,0,0,0,6,3317,0.0
대전광역시,유성구,송림로19번길,,대전광역시유성구반석동577,9101,1,N,Y,36.38819984,127.3201735,2,3.9,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,12,6,8,0,0,0,0,6,3909,1.0
대전광역시,유성구,지족로349번길,,대전광역시유성구반석동997,9102,1,N,N,36.38709971,127.315533,1,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,16,7,6,0,1,0,0,6,3909,0.0
대전광역시,유성구,지족로328번길,,대전광역시유성구반석동1009,9103,1,N,N,36.38738814,127.3130411,1,3.9,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,4,7,6,0,1,0,0,6,3909,0.0
대전광역시,유성구,지족로,,대전광역시유성구반석동997,9104,1,N,N,36.38750822,127.3128279,4,6.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,5,7,6,0,2,11,6198,6,3909,0.0
대전광역시,유성구,반석동로,,대전광역시유성구반석동997,9105,1,N,N,36.3876158,127.3129949,4,6.1,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,4,7,6,0,2,2,1178,6,3909,0.0
대전광역시,유성구,지족로,,대전광역시유성구반석동997,9106,1,N,N,36.38745869,127.3131698,4,6.1,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,5,7,6,0,2,11,6198,6,3909,0.0
대전광역시,유성구,지족로,,대전광역시유성구반석동997,9107,1,N,N,36.38733387,127.3146937,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,12,7,8,0,1,11,6198,6,3909,0.0
대전광역시,유성구,지족로,,대전광역시유성구반석동997,9108,1,N,N,36.38726687,127.3145208,5,6.1,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,7,7,0,1,11,6198,6,3909,0.0
대전광역시,유성구,현충원로,,대전광역시유성구갑동398-1,9109,1,N,N,36.35994575,127.2904053,1,3.5,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,노은로426번길,,대전광역시유성구하기동609,9110,1,N,N,36.38921824,127.3311521,4,6.0,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,4,2,0,0,1,201,6,3317,1.0
대전광역시,유성구,노은로426번길,,대전광역시유성구하기동608,9111,1,N,N,36.38940023,127.3324429,2,3.9,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,4,2,0,0,1,201,6,3317,0.0
대전광역시,유성구,노은로410번길,,대전광역시유성구하기동603,9112,1,N,N,36.39106097,127.3294032,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,4,2,0,3,0,0,6,3317,0.0
대전광역시,유성구,국제과학3로,,대전광역시유성구신동739,9115,1,Y,N,36.4742458,127.368887,2,4.0,7.4,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학3로,,대전광역시유성구신동739,9116,1,N,N,36.47423832,127.3700712,2,4.0,6.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학3로,,대전광역시유성구신동739,9117,1,N,N,36.47423891,127.3698141,2,4.0,6.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동740,9118,3,N,N,36.47269118,127.3698108,3,6.0,10.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학로,,대전광역시유성구신동738,9119,3,Y,N,36.47560733,127.3687059,6,6.0,22.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학2로,,대전광역시유성구신동733,9120,1,N,N,36.47427384,127.3649758,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학로,,대전광역시유성구신동738,9121,3,Y,N,36.47435695,127.3687017,6,6.0,19.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학로,,대전광역시유성구신동738,9122,3,Y,N,36.47413338,127.3686949,6,6.0,19.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학2로,,대전광역시유성구신동733,9123,1,N,N,36.47425835,127.3652226,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학2로,,대전광역시유성구신동738,9124,1,Y,N,36.47424754,127.3685134,2,4.0,9.6,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동727,9125,1,N,N,36.47732044,127.3636634,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동727,9126,1,N,N,36.47603945,127.3640477,2,4.0,6.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학2로,,대전광역시유성구신동730,9127,1,N,N,36.47493676,127.3643926,2,4.0,11.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동730,9128,1,N,N,36.47513626,127.364306,2,4.0,10.9,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9129,1,N,N,36.47504642,127.3642332,2,4.0,12.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9130,3,N,N,36.47502787,127.3644798,2,6.0,12.4,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,라온2길,,대전광역시유성구신동728,9131,1,N,N,36.47739412,127.363575,1,4.0,7.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동727,9132,1,N,N,36.47749292,127.3636121,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9133,3,Y,N,36.47576011,127.3684904,6,5.9,18.5,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,3,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9134,3,Y,N,36.47575966,127.368916,6,6.0,18.5,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학로,,대전광역시유성구신동672,9135,3,Y,N,36.47588731,127.3687031,6,6.0,24.5,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학5로,,대전광역시유성구신동739,9136,1,N,N,36.47276646,127.3734208,2,4.0,12.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학5로,,대전광역시유성구신동739,9137,1,N,N,36.47415549,127.3734113,2,3.9,8.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학3로,,대전광역시유성구신동739,9138,1,N,N,36.47422578,127.3733141,2,4.0,7.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학5로,,대전광역시유성구신동739,9139,1,N,N,36.47427311,127.3734797,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학5로,,대전광역시유성구신동739,9140,1,N,N,36.47456657,127.3737584,2,3.9,10.9,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9141,3,N,N,36.47459479,127.3739767,4,6.0,11.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9142,3,N,N,36.47388105,127.3764905,5,6.0,14.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9143,3,N,N,36.47388419,127.3767936,5,6.0,16.1,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,라온4길,,대전광역시유성구신동738,9144,1,N,N,36.471222,127.3677691,1,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학로,,대전광역시유성구신동738,9145,3,Y,N,36.47284345,127.3687093,5,6.0,15.5,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,라온3길,,대전광역시유성구신동738,9146,1,Y,N,36.47191475,127.3681579,1,1.9,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학8로,,대전광역시유성구신동740,9147,1,N,N,36.47258938,127.3734195,2,4.0,12.4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학8로,,대전광역시유성구신동741,9148,1,N,N,36.47148158,127.3715852,2,4.0,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동740,9149,3,N,N,36.47267765,127.3732663,3,6.0,10.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동740,9150,3,N,N,36.47267862,127.3735668,3,6.0,10.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,라온5길,,대전광역시유성구신동746,9151,1,Y,N,36.47400378,127.3766463,2,4.0,7.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동727,9152,1,N,N,36.47850094,127.3633124,2,4.0,5.1,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동730,9153,1,N,N,36.47397932,127.3796426,2,3.9,12.0,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,금남구즉로,,대전광역시유성구신동730,9154,3,N,N,36.47409805,127.379757,4,6.0,12.5,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학6로,,대전광역시유성구신동730,9155,3,N,N,36.47377098,127.3766426,3,6.0,16.1,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학6로,,대전광역시유성구신동740,9156,3,N,N,36.47277968,127.3766352,3,5.9,10.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학8로,,대전광역시유성구신동741,9157,1,Y,N,36.47176636,127.3684348,2,4.0,8.5,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동740,9158,1,N,N,36.47259804,127.3766352,2,3.9,6.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,1,0,0,0,0,0.0
대전광역시,유성구,라온4길,,대전광역시유성구신동742,9159,1,N,N,36.4714252,127.3714924,1,4.0,6.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동740,9160,3,N,N,36.47266872,127.3764916,3,6.0,9.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동748,9161,1,N,N,36.4726748,127.3767668,2,4.0,7.4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,1,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동653-1,9162,1,N,N,36.47786633,127.3635737,1,4.0,13.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동727,9163,1,N,N,36.47742203,127.3637097,1,4.0,13.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학1로,,대전광역시유성구신동653-3,9164,1,N,N,36.47596613,127.3641423,1,4.0,13.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학4로,,대전광역시유성구신동739,9165,1,N,N,36.47416993,127.3699499,2,4.0,12.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학4로,,대전광역시유성구신동739,9166,1,N,N,36.47278281,127.3699388,2,4.0,10.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,국제과학7로,,대전광역시유성구신동738,9167,3,Y,N,36.47269484,127.3688693,3,6.0,10.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,유성구,계룡로74번길,,대전광역시유성구장대동528,9191,99,Y,N,36.35432274,127.3390581,4,14.5,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,59,7,7,5,4,1,254,3,1710,1.0
대전광역시,유성구,상대동로,,대전광역시유성구구암동495,9192,99,N,N,36.3457422,127.3389767,2,6.0,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,33,10,11,3,2,0,0,2,355,1.0
대전광역시,유성구,상대동로2번길,,대전광역시유성구상대동497,9193,99,N,N,36.34524547,127.3390184,1,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,11,11,11,3,1,0,0,7,8053,1.0
대전광역시,유성구,상대동로,,대전광역시유성구구암동495,9194,99,N,N,36.34708713,127.3389902,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,11,9,11,4,2,0,0,2,355,0.0
대전광역시,유성구,월드컵대로351번길,,대전광역시유성구구암동639,9195,99,Y,N,36.34874847,127.3390356,2,2.8,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,9,11,5,2,0,0,2,355,0.0
대전광역시,유성구,상대동로,,대전광역시유성구구암동495,9196,99,N,N,36.34591914,127.3389889,2,6.0,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,37,9,11,3,2,0,0,2,355,1.0
대전광역시,유성구,계룡로52번길,,대전광역시유성구구암동641,9197,99,N,N,36.35088897,127.3350152,1,2.8,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,6,9,10,5,2,1,298,2,355,0.0
대전광역시,유성구,계룡로52번길,,대전광역시유성구장대동534,9198,99,Y,N,36.35498124,127.3367213,2,4.2,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,51,8,9,6,2,1,298,3,1710,1.0
대전광역시,유성구,월드컵대로321번길,,대전광역시유성구구암동641,9199,99,N,N,36.35053137,127.3365428,1,3.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,10,9,9,5,2,0,0,2,355,1.0
대전광역시,유성구,계룡로,,대전광역시유성구장대동466-27,9200,99,Y,N,36.35498631,127.3368664,5,6.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,60,8,9,6,2,17,7842,3,1710,1.0
대전광역시,유성구,계룡로52번길,,대전광역시유성구장대동534,9201,99,N,N,36.35454669,127.336541,2,3.9,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,47,9,9,6,2,1,298,3,1710,1.0
대전광역시,유성구,유성대로654번길,,대전광역시유성구봉명동641,9202,99,N,N,36.350486,127.3375037,4,6.0,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,9,9,5,0,0,0,24,9247,1.0
대전광역시,유성구,계룡로74번길,,대전광역시유성구봉명동638,9203,99,N,N,36.35066147,127.3376992,4,8.2,7.0,Y,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,10,7,9,5,1,1,254,24,9247,1.0
대전광역시,유성구,유성대로654번길,,대전광역시유성구봉명동576-1,9204,99,N,N,36.35040236,127.3381175,4,8.5,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,11,8,9,5,2,0,0,24,9247,1.0
대전광역시,유성구,계룡로74번길,,대전광역시유성구봉명동528,9205,99,N,N,36.35332593,127.3386839,4,14.1,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,57,8,9,5,3,1,254,24,9247,0.0
대전광역시,유성구,도안대로589번길,,대전광역시유성구봉명동532,9206,99,N,N,36.35340227,127.3388189,1,9.1,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,61,8,9,5,4,0,0,24,9247,0.0
대전광역시,유성구,유성대로694번길,,대전광역시유성구봉명동534,9207,99,N,N,36.35346525,127.3386163,2,8.9,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,41,8,9,5,5,0,0,24,9247,1.0
대전광역시,유성구,계룡로,,대전광역시유성구장대동529,9208,99,Y,N,36.35450866,127.3389399,4,13.7,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,65,7,6,5,4,17,7842,3,1710,1.0
대전광역시,유성구,도안대로567번길,,대전광역시유성구봉명동577,9209,99,N,N,36.35142063,127.3380891,1,3.0,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,12,7,9,5,0,0,0,24,9247,0.0
대전광역시,유성구,유성대로680번길,,대전광역시유성구봉명동534,9210,99,N,N,36.35229336,127.3381949,1,3.2,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,7,8,10,5,1,0,0,24,9247,0.0
대전광역시,유성구,계룡로74번길,,대전광역시유성구장대동532,9211,99,N,N,36.35385079,127.3389901,1,7.2,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,24,8,7,5,5,1,254,3,1710,1.0
대전광역시,유성구,계룡로,,대전광역시유성구장대동529,9212,99,N,N,36.3546713,127.3386562,1,7.3,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,39,7,6,5,4,17,7842,3,1710,1.0
대전광역시,유성구,계룡로,,대전광역시유성구장대동529,9213,99,N,N,36.35480555,127.3381617,1,6.7,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,30,8,6,6,2,17,7842,3,1710,1.0
대전광역시,유성구,계룡로59번길,,대전광역시유성구장대동533,9214,99,N,N,36.35498609,127.3375121,2,2.6,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,39,8,9,6,2,0,0,3,1710,1.0
대전광역시,유성구,계룡로60번길,,대전광역시유성구장대동466-32,9215,99,N,N,36.35482201,127.3374811,1,3.1,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,43,8,9,6,2,0,0,3,1710,1.0
대전광역시,유성구,계룡로66번길,,대전광역시유성구장대동534,9216,99,N,N,36.35460738,127.3382749,1,6.0,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,32,7,7,5,4,0,0,3,1710,1.0
대전광역시,유성구,계룡로74번길,,대전광역시유성구봉명동557-2,9217,99,N,N,36.35100996,127.3379342,1,2.5,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,9,7,9,5,1,1,254,24,9247,1.0
대전광역시,유성구,유성대로694번길,,대전광역시유성구장대동466-2,9218,99,N,N,36.35407213,127.3367047,2,1.4,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,60,9,9,6,1,0,0,3,1710,1.0
대전광역시,유성구,유성대로668번길,,대전광역시유성구구암동610-32,9219,99,N,N,36.35067746,127.3366183,1,3.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,10,9,9,5,2,1,150,2,355,1.0
대전광역시,유성구,계룡로60번길,,대전광역시유성구구암동641,9220,99,N,N,36.35074171,127.3361384,1,3.2,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,19,9,10,5,2,0,0,2,355,0.0
대전광역시,유성구,유성대로654번길,,대전광역시유성구구암동641,9221,99,N,N,36.35068903,127.3359314,4,8.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,19,9,10,5,2,0,0,2,355,0.0
대전광역시,유성구,유성대로654번길,,대전광역시유성구구암동641,9222,99,N,N,36.35064276,127.3362837,4,8.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,19,9,9,5,2,0,0,2,355,0.0
대전광역시,유성구,월드컵대로,,대전광역시유성구구암동556,9223,99,Y,N,36.34874763,127.3306134,1,4.9,7.0,N,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,32,7,9,5,3,2,682,2,355,0.0
대전광역시,유성구,월드컵대로307번길,,대전광역시유성구구암동556,9224,99,Y,N,36.3487492,127.3343815,1,3.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,9,9,5,2,0,0,2,355,2.0
대전광역시,유성구,월드컵대로,,대전광역시유성구구암동556,9225,99,Y,N,36.34863518,127.333584,5,7.5,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,7,8,9,5,2,2,682,2,355,0.0
대전광역시,유성구,월드컵대로300번길,,대전광역시유성구구암동489,9226,99,Y,N,36.34832788,127.3333882,1,3.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,8,9,5,3,0,0,2,355,0.0
대전광역시,유성구,월드컵대로,,대전광역시유성구구암동489,9227,99,Y,N,36.34843567,127.3335824,5,7.5,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,12,8,9,5,2,2,682,2,355,0.0
대전광역시,유성구,월드컵대로308번길,,대전광역시유성구구암동489,9228,99,Y,N,36.34832685,127.3344121,1,3.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,10,9,9,5,2,0,0,2,355,2.0
대전광역시,유성구,월드컵대로290번길,,대전광역시유성구구암동448,9229,99,N,N,36.34696443,127.3321155,4,6.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,7,9,5,1,1,477,2,355,0.0
대전광역시,유성구,상대서로,,대전광역시유성구구암동490,9230,99,Y,N,36.34679698,127.3310037,5,6.1,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,7,8,5,1,0,0,2,355,0.0
