시도명,시군구명,도로명,소재지지번주소,횡단보도관리번호,위도,경도,신고수,학교수,어린이시설수,노인시설수,아파트세대수,cctv수,버스정류장수,횡단보도폭,횡단보도연장,차로수,predict
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1081,6212,36.3778179,127.3025576,2,2,0,0,13828,0.0,2,5.8,14.9,5,4
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1078-1,6213,36.37792128,127.3027884,6,2,0,0,13828,0.0,2,3.5,6.7,3,3
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1081,6214,36.37773376,127.303742,7,2,0,0,13828,0.0,2,2.3,8.8,3,3
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1078-1,6215,36.37791967,127.3037358,6,2,0,0,13828,0.0,2,4.0,6.4,2,3
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1081,6216,36.37781806,127.3038414,6,2,0,0,13828,0.0,2,6.0,14.3,5,4
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1080-1,6217,36.3779176,127.3055235,3,3,0,0,13828,0.0,5,3.8,5.6,2,3
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1081,6218,36.37781718,127.3047443,4,3,0,0,13828,0.0,3,6.1,14.3,5,3
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1080-1,6219,36.37791126,127.3046388,3,3,0,0,13828,0.0,3,3.4,6.8,2,3
대전광역시,유성구,지족동로,대전광역시유성구지족동1062-1,6220,36.37763944,127.3059556,1,3,0,0,13828,0.0,1,5.8,16.7,6,4
대전광역시,유성구,지족로148번길,대전광역시유성구지족동1081,6221,36.37781552,127.3057726,2,3,0,0,13828,0.0,4,6.1,15.4,5,4
대전광역시,유성구,지족동로,대전광역시유성구지족동1052,6222,36.37539985,127.3055529,3,3,2,0,13828,0.0,3,4.3,12.8,2,3
대전광역시,유성구,지족동로,대전광역시유성구지족동1062-1,6223,36.3755818,127.3055804,3,3,2,0,13828,0.0,2,6.2,15.9,4,3
대전광역시,유성구,지족동로,대전광역시유성구지족동1062-1,6224,36.37552294,127.3053712,3,3,0,0,13828,0.0,3,4.2,9.1,2,3
대전광역시,유성구,지족로,대전광역시유성구지족동1060-1,6225,36.37397853,127.3060701,7,3,2,0,13828,0.0,2,4.0,14.5,3,3
대전광역시,유성구,지족로,대전광역시유성구지족동1060-1,6226,36.37400422,127.3058258,5,3,2,0,13828,0.0,2,6.2,16.8,6,4
대전광역시,유성구,현충원로,대전광역시유성구갑동399-17,6227,36.36039265,127.2890565,9,0,0,0,0,0.0,2,11.3,28.3,8,4
대전광역시,유성구,반석서로,대전광역시유성구반석동672,6228,36.39054336,127.3092546,6,4,6,0,3909,0.0,1,2.6,4.3,1,5
대전광역시,유성구,지족동로,대전광역시유성구반석동318-6,6229,36.39035157,127.3073335,6,4,6,0,3909,0.0,2,6.8,14.4,4,4
대전광역시,유성구,반석로,대전광역시유성구반석동704,6230,36.39044777,127.3071212,7,4,6,0,3909,0.0,2,4.1,13.4,4,5
대전광역시,유성구,반석로,대전광역시유성구반석동318-1,6231,36.39051887,127.3074766,7,4,6,0,3909,0.0,2,4.1,14.7,5,4
대전광역시,유성구,반석서로,대전광역시유성구반석동997,6232,36.38930561,127.3099484,0,4,6,0,3909,0.0,0,4.2,7.7,2,1
대전광역시,유성구,노은로426번길,대전광역시유성구하기동608,6233,36.38927749,127.331826,1,4,2,0,3317,1.0,0,4.1,6.0,2,6
대전광역시,유성구,반석로11번길,대전광역시유성구반석동696,6234,36.38999896,127.3139362,9,6,4,0,3909,0.0,0,4.0,6.0,2,5
대전광역시,유성구,반석로11번길,대전광역시유성구반석동697,6235,36.38939419,127.3150466,1,7,6,0,3909,0.0,0,4.2,7.5,2,5
대전광역시,유성구,북유성대로,대전광역시유성구반석동685,6236,36.38991388,127.3165623,8,6,6,0,3909,0.0,0,4.0,9.0,2,5
대전광역시,유성구,반석동로,대전광역시유성구반석동978,6237,36.38843424,127.3139798,2,7,6,0,3909,0.0,2,2.0,7.5,2,5
대전광역시,유성구,반석동로,대전광역시유성구반석동978,6238,36.38848679,127.3139304,2,7,6,0,3909,0.0,2,2.1,7.2,2,5
대전광역시,유성구,반석동로,대전광역시유성구반석동978,6239,36.38839417,127.3139082,2,7,6,0,3909,0.0,2,2.0,6.6,2,5
대전광역시,유성구,지족로,대전광역시유성구반석동978,6240,36.38765149,127.3148347,10,7,6,0,6198,0.0,1,3.4,6.3,2,5
대전광역시,유성구,지족로,대전광역시유성구반석동992-2,6241,36.38646347,127.3165485,25,7,8,0,6198,1.0,2,6.2,16.9,2,6
대전광역시,유성구,지족로,대전광역시유성구반석동997,6242,36.38660381,127.3164991,26,7,8,0,6198,1.0,2,6.2,13.9,5,6
대전광역시,유성구,북유성대로,대전광역시유성구반석동1005,6243,36.38721793,127.3178927,172,6,8,0,3909,2.0,3,7.9,20.4,1,7
대전광역시,유성구,북유성대로,대전광역시유성구반석동1005,6244,36.38699595,127.3180548,167,6,8,0,3909,2.0,2,8.3,46.9,1,7
대전광역시,유성구,북유성대로,대전광역시유성구하기동1005,6245,36.38723582,127.3185582,151,7,8,0,3317,1.0,2,8.3,46.9,1,7
대전광역시,유성구,지족로364번길,대전광역시유성구지족동925,6246,36.38541657,127.3182506,11,8,8,0,13828,0.0,1,3.0,7.9,2,3
대전광역시,유성구,지족로364번길,대전광역시유성구반석동1007,6247,36.38557066,127.3183577,11,8,8,0,3909,0.0,1,6.0,7.1,2,5
대전광역시,유성구,지족로364번길,대전광역시유성구지족동925,6248,36.38540759,127.3183371,12,8,8,0,13828,0.0,1,3.8,7.7,2,3
대전광역시,유성구,은구비로,대전광역시유성구지족동880,6249,36.37656914,127.3212281,8,7,10,0,13828,1.0,0,3.7,6.9,2,6
대전광역시,유성구,은구비서로3번길,대전광역시유성구지족동969,6250,36.37315403,127.3198148,28,8,10,0,13828,1.0,0,4.1,6.6,2,3
대전광역시,유성구,은구비남로,대전광역시유성구지족동919,6251,36.37254563,127.3217468,11,6,10,0,13828,0.0,0,5.6,11.4,2,3
대전광역시,유성구,은구비서로,대전광역시유성구지족동919,6252,36.37260202,127.3208576,8,8,10,0,13828,0.0,0,3.6,4.2,1,3
대전광역시,유성구,은구비남로,대전광역시유성구지족동919,6253,36.37261668,127.3218367,7,7,10,0,13828,0.0,0,3.5,4.9,2,3
대전광역시,유성구,은구비남로,대전광역시유성구지족동521,6254,36.37141254,127.3218522,8,7,8,0,13828,1.0,0,5.7,6.0,2,6
대전광역시,유성구,은구비남로,대전광역시유성구지족동521,6255,36.37172875,127.3213255,7,7,8,0,13828,1.0,0,5.9,7.1,2,6
대전광역시,유성구,은구비남로7번길,대전광역시유성구지족동959,6256,36.37407697,127.3165437,8,8,8,0,13828,0.0,1,6.7,7.9,2,3
대전광역시,유성구,노은동로99번길,대전광역시유성구지족동520-1,6257,36.36960831,127.3190432,7,7,6,0,13828,0.0,1,6.0,10.3,2,3
대전광역시,유성구,노은동로87번길,대전광역시유성구노은동536-6,6258,36.36807653,127.3219591,3,5,8,0,3282,0.0,2,4.0,7.9,2,5
대전광역시,유성구,한밭대로,대전광역시유성구노은동242-3,6259,36.36647398,127.3290777,13,5,5,1,3282,0.0,0,5.9,11.4,2,5
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6260,36.36593008,127.2990902,0,1,0,0,0,0.0,0,4.4,6.4,2,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6261,36.36576834,127.2992041,0,1,0,0,0,0.0,0,3.9,12.4,4,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6262,36.36352982,127.2991952,0,1,0,0,0,0.0,0,3.3,12.6,4,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6263,36.3636773,127.2990855,0,1,0,0,0,0.0,0,5.5,16.7,2,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6264,36.36368186,127.2993026,0,1,0,0,0,0.0,0,4.8,13.9,1,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6265,36.36286361,127.2990843,0,1,0,0,0,0.0,0,5.4,13.2,2,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6266,36.36308732,127.2991927,0,1,0,0,0,0.0,0,3.9,13.1,4,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6267,36.36285899,127.2992991,0,1,0,0,0,0.0,0,7.5,11.2,2,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6268,36.36320736,127.2990875,0,1,0,0,0,0.0,0,6.4,19.8,2,1
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6269,36.36150378,127.2990792,1,1,0,0,0,0.0,1,4.4,31.7,2,4
대전광역시,유성구,현충원로,대전광역시유성구갑동75-2,6270,36.3603802,127.2990197,47,1,1,0,0,0.0,1,8.4,26.0,7,4
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6271,36.36149796,127.2992949,1,1,0,0,0,0.0,1,4.2,32.2,2,4
대전광역시,유성구,현충원로,대전광역시유성구갑동30-4,6272,36.36132867,127.2991849,1,1,0,0,0,0.0,1,3.5,14.4,4,1
대전광역시,유성구,현충원로,대전광역시유성구갑동102-7,6273,36.36054544,127.2992006,48,1,0,0,0,0.0,2,5.3,22.8,4,4
대전광역시,유성구,은구비로155번길,대전광역시유성구죽동651,6274,36.37905873,127.3248659,3,6,6,0,3260,0.0,0,3.2,6.7,2,5
대전광역시,유성구,은구비로,대전광역시유성구하기동630,6275,36.3810824,127.3239459,9,7,6,0,3317,0.0,3,4.3,5.2,2,5
대전광역시,유성구,은구비로,대전광역시유성구하기동648,6276,36.38144023,127.3246895,1,7,6,0,3317,0.0,1,4.3,12.8,4,5
대전광역시,유성구,은구비로146번길,대전광역시유성구죽동608-16,6277,36.38139522,127.3259227,0,7,6,0,3260,0.0,2,4.5,6.6,1,5
대전광역시,유성구,은구비로146번길,대전광역시유성구죽동608-31,6278,36.38108767,127.3266806,0,6,6,0,3260,0.0,2,3.8,6.4,1,5
대전광역시,유성구,동서대로,대전광역시유성구덕명동산16-13,6279,36.35489404,127.3012871,6,1,1,0,3732,0.0,2,5.0,30.0,7,4
대전광역시,유성구,지족동로,대전광역시유성구지족동1062-1,6280,36.38504793,127.3081352,6,6,6,0,13828,0.0,2,5.8,18.7,6,4
대전광역시,유성구,지족북로,대전광역시유성구반석동1112,6281,36.38905264,127.3050571,12,4,6,0,3909,0.0,0,3.9,16.2,2,1
대전광역시,유성구,엑스포로,대전광역시유성구문지동207-1,6300,36.39216325,127.4049916,3,4,2,1,5560,0.0,1,7.3,16.8,5,4
대전광역시,유성구,문지로,대전광역시유성구문지동658-3,6301,36.39125456,127.4063508,0,3,2,1,1142,0.0,1,2.3,6.6,1,1
대전광역시,유성구,문지로,대전광역시유성구문지동676,6302,36.39111251,127.4082012,1,2,1,1,1142,0.0,0,4.1,5.3,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동676,6303,36.39117835,127.4081061,1,2,1,1,1142,0.0,0,3.9,6.4,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동676,6304,36.39189537,127.4081034,0,3,2,1,1142,0.0,0,3.7,5.3,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6305,36.39199659,127.4082204,0,3,2,1,1142,0.0,0,6.1,7.4,2,1
대전광역시,유성구,문지로,대전광역시유성구전민동668,6306,36.39366353,127.406914,6,5,2,1,6504,1.0,0,5.7,11.4,4,6
대전광역시,유성구,문지로,대전광역시유성구전민동657,6307,36.3935687,127.4070061,5,5,2,1,6504,1.0,0,2.7,18.0,3,6
대전광역시,유성구,문지로,대전광역시유성구전민동668,6308,36.39345718,127.4069139,4,5,2,1,6504,1.0,0,5.7,11.7,4,6
대전광역시,유성구,문지로299번길,대전광역시유성구전민동668,6309,36.39356323,127.4068083,7,5,2,1,6504,1.0,0,3.3,12.3,3,6
대전광역시,유성구,문지로,대전광역시유성구문지동668,6310,36.39200523,127.4067644,1,3,2,1,1142,0.0,0,5.9,9.9,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6311,36.39210828,127.406897,1,3,2,1,1142,0.0,0,5.8,9.1,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6312,36.39199982,127.4070196,2,3,2,1,1142,0.0,0,5.8,9.8,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6313,36.3918987,127.4068941,2,3,2,1,1142,0.0,0,5.6,9.8,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동675,6314,36.39112222,127.4067733,0,3,1,1,1142,0.0,0,4.0,6.6,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6315,36.39121666,127.4068882,0,3,1,1,1142,0.0,0,5.9,9.2,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동676,6316,36.39111238,127.4070024,0,3,1,1,1142,0.0,0,4.1,6.2,2,1
대전광역시,유성구,문지로,대전광역시유성구문지동668,6317,36.39102018,127.4068867,0,3,1,1,1142,0.0,0,5.3,9.9,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동671,6318,36.39200654,127.4051685,2,4,2,1,1142,0.0,2,5.5,9.3,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동667,6326,36.39010271,127.4070599,0,2,0,1,1142,0.0,0,7.6,16.1,5,4
대전광역시,유성구,문지로,대전광역시유성구문지동667,6327,36.3902362,127.4068903,0,2,1,1,1142,0.0,0,4.9,7.7,3,1
대전광역시,유성구,문지로,대전광역시유성구문지동667,6328,36.39009827,127.4067556,0,2,0,1,1142,0.0,0,6.6,16.7,5,4
대전광역시,유성구,문지로,대전광역시유성구문지동667,6329,36.38998528,127.4072087,0,2,0,1,1142,0.0,0,3.5,7.5,1,1
대전광역시,유성구,금남구즉로,대전광역시유성구봉산동754-1,6331,36.44445662,127.3839893,0,2,6,1,3237,0.0,2,2.1,17.6,1,1
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6332,36.44003119,127.3823474,3,3,10,1,3237,1.0,2,2.6,4.8,1,6
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6333,36.44012997,127.3832769,7,3,10,1,3237,0.0,4,4.1,5.3,2,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-7,6334,36.44021592,127.3833583,10,3,10,1,3237,0.0,4,3.8,6.7,1,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6335,36.44017084,127.3834644,10,3,10,1,3237,0.0,3,4.4,5.5,2,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6336,36.44015083,127.3837926,10,3,10,1,3237,0.0,2,3.3,5.4,1,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6337,36.44022455,127.3842239,13,3,10,1,3237,0.0,2,3.3,10.0,1,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6338,36.4403081,127.3842604,13,3,10,1,3237,0.0,2,4.1,5.4,2,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6339,36.44080797,127.3844915,6,3,8,1,3237,0.0,2,3.2,10.1,1,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6340,36.44093656,127.3847414,1,3,8,1,3237,0.0,2,4.1,5.9,2,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동305-5,6341,36.44092115,127.3848683,1,3,8,1,3237,0.0,2,3.8,5.4,1,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동315-14,6342,36.44142072,127.3857609,10,3,6,1,3237,0.0,1,6.0,10.5,3,5
대전광역시,유성구,구룡달전로,대전광역시유성구봉산동386-1,6343,36.44152115,127.3857139,10,3,6,1,3237,0.0,1,4.3,5.1,1,5
대전광역시,유성구,금남구즉로,대전광역시유성구봉산동315-14,6344,36.44128374,127.3858815,12,3,6,1,3237,0.0,0,4.1,4.9,1,1
대전광역시,유성구,대학로,대전광역시유성구장대동574,6482,36.35549174,127.3420999,59,5,4,4,1710,0.0,3,5.8,34.1,9,4
대전광역시,유성구,상대동로,대전광역시유성구구암동465,6483,36.34594395,127.3374227,15,10,11,4,355,0.0,0,4.6,12.1,2,2
대전광역시,유성구,유성대로720번길,대전광역시유성구장대동251-3,6484,36.35734268,127.336516,23,4,6,6,1710,1.0,1,5.1,11.5,1,2
대전광역시,유성구,유성대로740번길,대전광역시유성구장대동291,6485,36.35886551,127.3335864,17,3,10,6,1710,1.0,2,4.7,12.7,1,2
대전광역시,유성구,유성대로,대전광역시유성구장대동289,6486,36.35965048,127.3344671,18,3,8,5,1710,1.0,1,5.4,22.3,6,4
대전광역시,유성구,유성대로752번길,대전광역시유성구장대동291,6487,36.35963852,127.3346467,28,3,8,5,1710,1.0,0,5.7,7.7,1,2
대전광역시,유성구,유성대로,대전광역시유성구장대동287,6488,36.3602526,127.334923,10,3,4,5,1710,2.0,0,4.5,8.4,1,6
대전광역시,유성구,유성대로758번길,대전광역시유성구장대동273-1,6489,36.36002459,127.3351616,25,3,6,5,1710,2.0,0,5.5,13.5,1,6
대전광역시,유성구,유성대로,대전광역시유성구죽동311,6490,36.36582003,127.3384998,10,5,1,0,3260,0.0,2,3.9,9.1,1,5
대전광역시,유성구,유성대로828번길,대전광역시유성구죽동311,6491,36.36553033,127.3388289,7,5,1,0,3260,0.0,2,4.8,7.6,2,5
대전광역시,유성구,대덕대로,대전광역시유성구덕진동204,6683,36.41659494,127.3777027,96,2,2,1,9935,0.0,2,6.4,27.1,8,4
대전광역시,유성구,대덕대로,대전광역시유성구덕진동301-1,6684,36.41678684,127.3779393,101,2,2,1,9935,0.0,2,6.8,30.3,7,4
대전광역시,유성구,대덕대로,대전광역시유성구덕진동203-7,6685,36.41656976,127.3779515,101,2,2,1,9935,0.0,2,5.4,7.3,1,5
대전광역시,유성구,대덕대로989번길,대전광역시유성구덕진동194-19,6686,36.41725085,127.3775169,38,2,2,1,0,0.0,2,6.1,19.0,5,4
대전광역시,유성구,대덕대로,대전광역시유성구덕진동616-9,6687,36.41724575,127.3778174,71,2,2,1,9935,0.0,2,4.7,28.9,9,4
대전광역시,유성구,대덕대로,대전광역시유성구방현동59-8,6688,36.40440951,127.3765426,0,1,3,0,9935,0.0,2,4.1,23.2,1,1
대전광역시,유성구,유성대로,대전광역시유성구전민동461-10,6689,36.40029148,127.3922276,4,3,0,0,6504,0.0,2,6.7,17.9,5,4
대전광역시,유성구,유성대로,대전광역시유성구전민동560-1,6690,36.39994357,127.3935461,1,3,0,1,6504,0.0,0,6.9,14.0,4,1
대전광역시,유성구,테크노중앙로,대전광역시유성구용산동604,6691,36.42036238,127.4052429,6,2,1,0,1405,0.0,2,8.4,25.9,8,4
대전광역시,유성구,테크노8로,대전광역시유성구용산동606,6692,36.42148969,127.4049701,0,2,1,0,1405,0.0,2,5.7,10.2,3,1
대전광역시,유성구,테크노중앙로,대전광역시유성구용산동604,6693,36.42251148,127.4003686,15,4,3,1,1405,0.0,2,5.8,12.2,4,5
대전광역시,유성구,테크노중앙로,대전광역시유성구용산동604,6694,36.42237022,127.4004598,10,4,3,1,1405,0.0,2,6.1,8.7,3,5
대전광역시,유성구,테크노중앙로,대전광역시유성구용산동604,6695,36.42250592,127.4005401,15,4,3,1,1405,0.0,2,5.5,6.8,2,5
대전광역시,유성구,테크노중앙로,대전광역시유성구탑립동948,6696,36.41602589,127.40831,2,0,1,0,0,0.0,2,5.5,9.0,3,1
대전광역시,유성구,갑천로,대전광역시유성구탑립동934-2,6697,36.41125584,127.4145213,26,0,1,0,0,0.0,0,5.5,11.6,2,1
대전광역시,유성구,유성대로,대전광역시유성구전민동600-1,6698,36.39971561,127.395061,5,4,1,1,6504,0.0,0,4.9,20.3,6,4
대전광역시,유성구,전민로,대전광역시유성구전민동899,6699,36.39635906,127.4003333,6,5,2,1,6504,0.0,0,5.8,5.8,1,1
대전광역시,유성구,유성대로,대전광역시유성구전민동523-4,6700,36.39967484,127.4004745,18,5,2,1,6504,1.0,2,4.8,15.6,5,6
대전광역시,유성구,유성대로,대전광역시유성구전민동462-7,6701,36.39975771,127.4003347,19,5,2,1,6504,1.0,2,3.9,7.4,1,6
대전광역시,유성구,전민로70번길,대전광역시유성구전민동899,6702,36.39890755,127.4003933,18,5,2,1,6504,1.0,2,3.7,7.3,2,6
